Commands,delta_X,delta_Y,delta_Z,delta_xy,delta_S,F_val,S,D_W,Toolchange,TurnOp,Material,Workpiece,Filename,ENERGY|x,ENERGY|y,ENERGY|z,ENERGY|S,ENERGY|T,time_s
G1,0.0,2.523973,0.0,2.523973,0.0,741.7775272179647,9999.99999883333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,2.178933358,0.0,187.98109800600002,0.0,0.24
G2,0.07699200000000417,0.26597400000000004,0.0,0.2768933670928227,0.0,189.52666263326432,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.179705854,0.0,80.70719594799999,0.0,0.10400000000000001
G1,3.3299930000000018,12.428973000000001,0.0,12.867331627605548,0.0,1059.632788645623,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.0394933640000001,10.912637288,0.0,693.211770064,0.0,0.856
G2,0.48699299999999823,3.7009739999999987,0.0,3.7328770045000126,0.0,846.0895082399335,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.09543735599999999,3.2257198879999995,0.0,249.271838536,0.0,0.312
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7314399568927,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.952999971999997,0.0,969.5739950960001,0.0,1.24
G2,0.48699999999999477,3.7009729999999976,0.0,3.732876926276699,0.0,845.9410206300707,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.139286952,3.20325666,0.0,246.37145514800002,0.0,0.312
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7310549328838,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.58632362,10.701482976000001,0.0,674.5808351659999,0.0,0.856
G2,0.07699199999998996,0.26597300000000246,0.0,0.2768924065282393,0.0,188.99486612176176,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.012896939999999999,0.18644481999999998,0.0,79.216721148,0.0,0.10400000000000001
G1,0.0,7.950972999999998,0.0,7.950972999999998,0.0,1000.7573453137296,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,7.037730082,0.0,442.6105891540001,0.0,0.56
G2,0.4030010000000033,0.4029730000000029,0.0,0.569909681203965,0.0,369.1121332215778,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.28115331800000004,0.296514648,0.0,96.457889028,0.0,0.12
G1,20.005972999999997,0.0,0.0,20.005972999999997,0.0,1095.0007751545713,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,14.392986238000002,0.0,0.0,1029.394402328,0.0,1.288
G2,0.4029729999999887,0.40300099999999617,0.0,0.5699096812039499,0.0,372.42495879211845,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.29662964599999997,0.29876097000000007,0.0,90.93910398799997,0.0,0.12
G1,0.0,7.950972999999998,0.0,7.950972999999998,0.0,1000.9329618293452,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,6.491873593999999,0.0,438.622562042,0.0,0.56
G2,0.07699200000000417,0.26597399999999993,0.0,0.2768933670928226,0.0,189.1979682852795,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.015476328,0.16173526599999996,0.0,82.419227804,0.0,0.10400000000000001
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.6109415037067,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.8133097640000004,10.10620735,0.0,693.372902474,0.0,0.856
G2,0.48699299999999823,3.700974000000002,0.0,3.732877004500016,0.0,846.0588359026609,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.1934541,3.03028979,0.0,241.73889837199997,0.0,0.312
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7377463200723,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.137584752,0.0,956.804251634,0.0,1.24
G2,0.48699999999999477,3.7009729999999994,0.0,3.7328769262767008,0.0,846.0362343361514,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.07738163999999999,3.06623095,0.0,243.22937315399997,0.0,0.312
G1,3.3299929999999875,12.428973,0.0,12.867331627605543,0.0,1059.7153963328421,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.0240170360000003,10.429677894000001,0.0,669.787145974,0.0,0.856
G2,0.07699300000000164,0.265973,0.0,0.2768926845873691,0.0,188.93827227243833,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.159488944,0.0,80.405072676,0.0,0.10400000000000001
G1,0.0,5.047973,0.0,5.047973,0.0,926.3775673034892,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,4.252289516,0.0,309.55550146,0.0,0.384
G2,0.07699200000000417,0.26597399999999993,0.0,0.2768933670928226,0.0,190.32301304357256,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0025793879999999997,0.166227914,0.0,84.997346358,0.0,0.10400000000000001
G1,3.3299930000000018,12.428973000000003,0.0,12.86733162760555,0.0,1059.608181793739,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.77977772,10.407214664,0.0,704.108349324,0.0,0.856
G2,0.48699299999999823,3.7009739999999987,0.0,3.7328770045000126,0.0,846.0801119235479,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.1934541,3.093186836,0.0,246.49230445999999,0.0,0.312
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7403897064798,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.353231752,0.0,991.68941836,0.0,1.24
G2,0.48699999999999477,3.7009729999999976,0.0,3.732876926276699,0.0,845.9904418254896,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.07480225199999999,3.151591218,0.0,253.420998084,0.0,0.312
G1,3.3299929999999875,12.428973000000006,0.0,12.86733162760555,0.0,1059.7417137132536,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.01885826,10.45663376,0.0,687.2700124500001,0.0,0.856
G2,0.07699300000000164,0.26597300000000246,0.0,0.27689268458737143,0.0,188.9738378047798,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.18644482199999998,0.0,82.922766574,0.0,0.10400000000000001
G1,0.0,7.950972999999998,0.0,7.950972999999998,0.0,1000.7272728010985,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,6.846792626,0.0,450.727634328,0.0,0.56
G2,0.4030010000000033,0.4029730000000029,0.0,0.569909681203965,0.0,369.1551704092969,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.22440677999999997,0.303253618,0.0,95.551519226,0.0,0.12
G1,20.005972999999997,0.0,0.0,20.005972999999997,0.0,1094.9993757514555,9999.999998835145,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,11.158433648,0.0,0.0,1027.440671784,0.0,1.288
G2,0.4029730000000029,0.4030010000000033,0.0,0.569909681203965,0.0,372.54585888249835,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.23472433199999998,0.316731556,0.0,96.276615068,0.0,0.12
G1,0.0,7.950973000000005,0.0,7.950973000000005,0.0,1000.9449168728235,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,6.9074433420000005,0.0,470.264939056,0.0,0.56
G2,0.07699200000000417,0.26597399999999993,0.0,0.2768933670928226,0.0,189.24560498539591,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.177459528,0.0,86.10513168199999,0.0,0.10400000000000001
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.6065226190317,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.0446521400000002,10.719453516,0.0,689.465441552,0.0,0.856
G2,0.48699299999999823,3.700974000000002,0.0,3.732877004500016,0.0,846.0511283974821,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.095437356,3.20999563,0.0,243.18909005,0.0,0.312
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7357317416079,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.979955842,0.0,1004.3584540820001,0.0,1.24
G2,0.48699999999999477,3.7009729999999976,0.0,3.732876926276699,0.0,846.0533585385866,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.14444572799999997,3.2010103439999997,0.0,245.283811368,0.0,0.312
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.716488554406,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.5476328,10.874449836,0.0,679.4148074300001,0.0,0.856
G2,0.07699199999998996,0.2659730000000007,0.0,0.27689240652823766,0.0,189.04260238269538,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.010317551999999999,0.17521320599999998,0.0,82.399086246,0.0,0.10400000000000001
G1,0.0,2.5239730000000002,0.0,2.5239730000000002,0.0,766.2556817340791,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,2.2193671699999995,0.0,184.496609624,0.0,0.232
G1,0.0,0.4999729999999998,0.0,0.4999729999999998,0.0,294.7955320808678,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.379628606,0.0,94.78614028199998,0.0,0.12
G3,5.0,4.999973,0.0,7.071048720008157,0.0,988.5629573883199,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,2.566491298,4.191638847999999,0.0,432.29811495399997,0.0,0.56
G1,4.499972999999997,0.0,0.0,4.499972999999997,0.0,881.2346097745585,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,2.5768088600000003,0.0,0.0,274.10637124600004,0.0,0.36
G1,0.0,0.0,2.9999599999999873,0.0,0.0,950.467575694222,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,12.094887858,207.31698724400002,0.0,0.264
G0,0.0,0.0,1.9999599999999873,0.0,0.0,1100.005881464071,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,8.20128231,121.59454500999999,0.0,0.152
G0,0.0,24.261973,0.0,24.261973,0.0,4456.439615418416,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,38.616539404,0.0,311.8516383080001,0.0,0.384
G0,0.0,0.0,1.9999600000000441,0.0,0.0,1048.0648660078907,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,-4.968855082,129.81229793400001,0.0,0.16
G1,0.0,0.0,2.999960000000044,0.0,0.0,979.9023696484807,9999.99999883333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,-7.5901932500000004,205.66538002800002,0.0,0.256
G1,0.9349729999999994,0.2509929999999976,0.0,0.9680764415984916,0.0,475.312934729281,9999.999998833333,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.62163256,0.152749986,0.0,113.598349174,0.0,0.14400000000000002
G3,6.12397399999999,3.5350070000000002,0.0,7.071020579995852,0.0,1002.6031212289771,9999.999998833335,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,3.9335670499999997,3.014565574,0.0,430.88820635,0.0,0.552
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.82378876555,9999.999998833331,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.6533877080000003,10.775611574000003,0.0,681.20740554,0.0,0.856
G2,1.4009929999999997,2.732973,0.0,3.0711435662922044,1.6666672308929265e-07,826.0252394186956,9999.99999897601,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.8357217539999999,2.322698026,0.0,219.30121022400002,0.0,0.264
G3,0.0009829999999908523,0.6319789999999998,0.0,0.6319797644940855,0.0,375.88431467924323,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.100596132,0.49868372,0.0,104.877057462,0.0,0.128
G2,1.401982999999987,2.732979,0.0,3.071600648966262,0.0,801.9108174324658,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.570044778,2.35190024,0.0,218.05243403200004,0.0,0.272
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7794357363282,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.0549696920000002,10.91937629,0.0,667.3701598519999,0.0,0.856
G2,0.4529929999999922,3.441974,0.0,3.471654889922815,0.0,829.3763350979882,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.085119804,3.00108759,0.0,229.49283520599997,0.0,0.296
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7248176171704,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.908073522,0.0,970.8026296900001,0.0,1.24
G2,0.45299999999998875,3.4419729999999973,0.0,3.4716548118626327,0.0,829.2828507170594,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.134128176,2.9718853920000003,0.0,224.29631496599998,0.0,0.296
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7208845286991,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.6121175,10.679019758,0.0,681.95264292,0.0,0.856
G2,7.051992999999996,5.409973999999998,0.0,8.888105757287372,0.0,1027.0176645384774,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,4.769288836,4.330910879999999,0.0,533.569834714,0.0,0.656
G1,4.929973000000004,0.0,0.0,4.929973000000004,0.0,905.3403443196954,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,3.5208649180000005,0.0,0.0,303.573460758,0.0,0.384
G2,7.051973000000004,5.409999999999997,0.0,8.888105714533834,0.0,1026.6514939162298,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,4.81571782,4.054613164,0.0,512.3809227500001,0.0,0.656
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7993103324268,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.8004128240000004,10.094975758,0.0,695.2460667580001,0.0,0.856
G2,0.4529930000000064,3.441974000000002,0.0,3.4716548899228186,0.0,829.3756488026404,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.16508083199999998,2.810150122,0.0,231.990387536,0.0,0.296
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7312117214228,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.040992868,0.0,976.7041041780001,0.0,1.24
G2,0.45300000000000296,3.441973000000001,0.0,3.471654811862638,0.0,829.2694960984171,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.10059613199999999,2.848337618,0.0,235.374168128,0.0,0.296
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7279895237823,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.9956437680000003,10.398229363999999,0.0,669.0016254559999,0.0,0.856
G2,1.4019930000000045,2.7329730000000003,0.0,3.0715998747848023,0.0,826.1540903660668,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.6138943480000001,2.2058892419999996,0.0,211.687703842,0.0,0.264
G3,0.0010170000000044865,0.6319789999999998,0.0,0.6319798182932742,0.0,376.19277957512213,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.095437356,0.498683728,0.0,103.02403474200003,0.0,0.128
G2,1.400981999999999,2.732979,0.0,3.0711438876687294,0.0,801.7522488065636,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.7867133860000001,2.2418304,0.0,222.08074430799996,0.0,0.272
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7746327808015,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.7823571080000002,10.407214662,0.0,701.3690983440001,0.0,0.856
G2,0.4529930000000064,3.4419739999999983,0.0,3.471654889922815,0.0,829.388753549293,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.16508083199999998,2.891017754,0.0,234.326807478,0.0,0.296
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7196916270464,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.404897176,0.0,997.470043562,0.0,1.24
G2,0.45300000000000296,3.4419729999999973,0.0,3.4716548118626345,0.0,829.2419984417767,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.09801674399999999,2.9561611319999996,0.0,242.86682519200002,0.0,0.296
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7216465863125,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.9930643800000003,10.53750136,0.0,679.3140997180001,0.0,0.856
G2,7.051992999999996,5.409973999999998,0.0,8.888105757287372,0.0,1027.015089651992,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,3.647254988,4.276999162,0.0,529.380392034,0.0,0.656
G1,4.929973000000004,0.0,0.0,4.929973000000004,0.0,905.3217888183005,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,2.7496278620000005,0.0,0.0,310.78413608600005,0.0,0.384
G2,7.05197299999999,5.409999999999997,0.0,8.888105714533824,0.0,1026.6709819580801,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,3.6188816360000002,4.35562043,0.0,507.60737516600005,0.0,0.656
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.801007849483,9999.999998999998,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.0575490800000003,10.802567508000001,0.0,694.0778567560001,0.0,0.856
G2,0.4529929999999922,3.441974000000002,0.0,3.471654889922817,0.0,829.3388329729813,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.095437356,2.983117004,0.0,242.645268144,0.0,0.296
G1,0.0,19.236973,0.0,19.236973,0.0,1093.728137911097,9999.999999,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,16.986694816,0.0,983.2098253199999,0.0,1.24
G2,0.45299999999998875,3.441973000000001,0.0,3.4716548118626362,0.0,829.3062306907977,9999.999999000003,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.136707564,2.974131706,0.0,237.10634155800003,0.0,0.296
G1,0.12999299999999891,0.48297299999999765,0.0,0.5001610728335397,0.0,314.66392515223674,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.03611143199999999,0.39759919000000005,0.0,90.79811313000002,0.0,0.112
G3,3.536006999999998,6.1239740000000005,0.0,7.071520561854077,0.0,988.6885033680121,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.962914448,5.204730512,0.0,455.581748154,0.0,0.56
G1,3.652973000000003,0.9789930000000009,0.0,3.7818830009372344,0.0,854.4649498028331,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,2.073828144,0.6559263920000001,0.0,246.895135472,0.0,0.312
G1,0.0,0.0,2.9999599999999873,0.0,0.0,950.493416886668,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,12.068173588000002,204.85971798799997,0.0,0.264
G0,0.0,0.0,1.9999599999999873,0.0,0.0,1099.9240060893392,9999.999999000005,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,8.197943022,117.92878270199999,0.0,0.152
G0,0.000999999999990564,2.891973,0.0,2.891973172892342,0.0,1019.353472531217,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,2.969639058,0.0,155.150369452,0.0,0.2
G0,0.0,0.0,3.999960000000044,0.0,0.0,1675.1341717475107,9999.999999000001,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,-9.643853146000001,154.405132052,0.0,0.2
G1,0.0,0.0,2.999960000000044,0.0,1.6666672308929265e-07,950.313320237493,9999.999999035355,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.0,-7.55012184,205.18198279199996,0.0,0.264
G1,4.499973000000011,0.0,0.0,4.499973000000011,0.0,881.6761299331378,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,3.004987284,0.0,0.0,282.00185933200004,0.0,0.36
G3,4.999973000000011,5.0,0.0,7.071048720008165,0.0,1002.5030742704364,9999.999999166666,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,3.164909334,4.216348376,0.0,442.83214622,0.0,0.552
G1,0.0,2.5259729999999996,0.0,2.5259729999999996,0.0,742.3785430505078,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,2.2238598179999998,0.0,186.16835839400002,0.0,0.24
G2,0.0759919999999994,0.26497400000000004,0.0,0.27565559080127494,0.0,204.19860995224042,9999.999999166666,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,0.18644482199999998,0.0,72.81170784800001,0.0,0.096
G1,3.3299930000000018,12.427973000000001,0.0,12.866365697770993,0.0,1059.5671538044562,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.0291758120000005,10.997997558,0.0,678.0250404000001,0.0,0.856
G2,0.48699299999999823,3.7009739999999987,0.0,3.7328770045000126,0.0,846.0956169884174,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.095437356,3.2504294479999998,0.0,254.508641856,0.0,0.312
G1,0.0,19.236973,0.0,19.236973,0.0,1093.7279189666226,9999.999999166666,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,17.038360266,0.0,970.0171091640001,0.0,1.24
G2,0.48699999999999477,3.7009729999999976,0.0,3.732876926276699,0.0,845.9363665783446,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.139286952,3.2189809179999997,0.0,244.075318286,0.0,0.312
G1,3.3299930000000018,12.428973,0.0,12.867331627605546,0.0,1059.7352586889515,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,1.5785854559999999,10.735177822000002,0.0,697.119231012,0.0,0.856
G2,0.07599300000001108,0.263973,0.0,0.27469379457498067,0.0,203.00773999272405,9999.999999166666,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.012896939999999999,0.17970585,0.0,75.20855244,0.0,0.096
G1,0.0,7.951973000000002,0.0,7.951973000000002,0.0,1000.8902595110761,9999.999999166666,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,7.064685964000001,0.0,433.385758684,0.0,0.56
G2,0.40400100000000805,0.4039730000000006,0.0,0.5713238947654885,0.0,347.4385803134129,9999.999999166668,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.27857393,0.28752936,0.0,97.646240562,0.0,0.128
G1,20.005972999999997,0.0,0.0,20.005972999999997,0.0,1094.961898453128,9999.999999166665,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,14.44715338,0.0,0.0,1010.259928624,0.0,1.288
G2,0.4039729999999935,0.40400099999999384,0.0,0.5713238947654734,0.0,373.32520111106356,9999.999999166668,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.29662964599999997,0.29876097000000007,0.0,91.503067434,0.0,0.12
G1,0.0,7.951973000000002,0.0,7.951973000000002,0.0,1001.0635396594787,9999.999999166666,16.0,0,0,Plastic,WG_Rückseite_PLA,JOB2021-03-15T17_34_12.448.0.json,0.0,6.521075794000001,0.0,431.21047118,0.0,0.56
